model,cümle_1,cümle_2,benzerlik_skoru
lemmatized_model_2.model,Halkı isyana teşvik eden kişi cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.99968517
lemmatized_model_2.model,Halkı isyana teşvik eden kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.9996633
lemmatized_model_2.model,Halkı silahlı isyana tahrik eden kişi ağır cezalandırılır.,Halkı isyana teşvik eden kişi cezalandırılır.,0.999846
lemmatized_model_2.model,Halkı silahlı isyana tahrik eden kişi ağır cezalandırılır.,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,0.999814
lemmatized_model_2.model,Halkı silahlı isyana tahrik eden kişi ağır cezalandırılır.,Gasp eden kişi ağır cezalandırılır.,0.99966896
lemmatized_model_2.model,Özel hayatın gizliliğini ihlal eden kişi hakkında ceza verilir.,Özel hayatın gizliliğini ihlal eden kişi cezalandırılır.,0.9996775
lemmatized_model_2.model,Özel hayatın gizliliğini ihlal eden kişi hakkında ceza verilir.,Aile hukukundan doğan yükümlülükleri ihlal eden kişi cezalandırılır.,0.9993326
lemmatized_model_2.model,Özel hayatın gizliliğini ihlal eden kişi hakkında ceza verilir.,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,0.9993291
lemmatized_model_2.model,Özel hayatın gizliliğini ihlal eden kişi cezalandırılır.,Özel hayatın gizliliğini ihlal eden kişi hakkında ceza verilir.,0.9996775
lemmatized_model_2.model,Özel hayatın gizliliğini ihlal eden kişi cezalandırılır.,Aile hukukundan doğan yükümlülükleri ihlal eden kişi cezalandırılır.,0.9993016
lemmatized_model_2.model,Özel hayatın gizliliğini ihlal eden kişi cezalandırılır.,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,0.9992522
lemmatized_model_2.model,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.99975014
lemmatized_model_2.model,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.99971384
lemmatized_model_2.model,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,Rüşveti kabul eden kamu görevlisi cezalandırılır.,0.9997043
lemmatized_model_2.model,Kamu görevlisine görevinden dolayı direnme suçtur.,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,0.99960387
lemmatized_model_2.model,Kamu görevlisine görevinden dolayı direnme suçtur.,Görevi kötüye kullanma suçu kapsamındadır.,0.9995545
lemmatized_model_2.model,Kamu görevlisine görevinden dolayı direnme suçtur.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.999542
lemmatized_model_2.model,Yargılamayı etkilemek amacıyla delil uyduran kişi cezalandırılır.,"Suç delillerini yok eden, gizleyen veya değiştiren kişi cezalandırılır.",0.99964625
lemmatized_model_2.model,Yargılamayı etkilemek amacıyla delil uyduran kişi cezalandırılır.,Suç delillerini gizleyen kişi cezalandırılır.,0.99964285
lemmatized_model_2.model,Yargılamayı etkilemek amacıyla delil uyduran kişi cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.99957436
lemmatized_model_2.model,Yargı görevini yapanı etkilemeye teşebbüs eden kişi cezalandırılır.,Yargı görevi yapanı etkilemeye teşebbüs eden kişiye ceza verilir.,0.9997182
lemmatized_model_2.model,Yargı görevini yapanı etkilemeye teşebbüs eden kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.99955523
lemmatized_model_2.model,Yargı görevini yapanı etkilemeye teşebbüs eden kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.9994961
lemmatized_model_2.model,Kasten yangın çıkaran kişi cezalandırılır.,Bir kişiye hakaret eden fail cezalandırılır.,0.9997502
lemmatized_model_2.model,Kasten yangın çıkaran kişi cezalandırılır.,Gasp eden kişi ağır cezalandırılır.,0.9996382
lemmatized_model_2.model,Kasten yangın çıkaran kişi cezalandırılır.,Taksirle insan yaralayan kişi cezalandırılır.,0.99961287
lemmatized_model_2.model,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,0.99969274
lemmatized_model_2.model,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,Kasten yangın çıkaran kişi cezalandırılır.,0.99959844
lemmatized_model_2.model,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,Bir kimseye insan onuruyla bağdaşmayacak biçimde işkence eden kişi cezalandırılır.,0.9995736
lemmatized_model_2.model,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,Hayvanı tehlikeli biçimde serbest bırakma suçu tanımlanmıştır.,0.9996324
lemmatized_model_2.model,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,0.9994839
lemmatized_model_2.model,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,0.9992634
lemmatized_model_2.model,Hayvanı tehlikeli biçimde serbest bırakma suçu tanımlanmıştır.,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,0.9996324
lemmatized_model_2.model,Hayvanı tehlikeli biçimde serbest bırakma suçu tanımlanmıştır.,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,0.99918026
lemmatized_model_2.model,Hayvanı tehlikeli biçimde serbest bırakma suçu tanımlanmıştır.,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,0.9989711
lemmatized_model_2.model,Suç işlemek amacıyla teşekkül kuran kişi cezalandırılır.,Suç delillerini gizleyen kişi cezalandırılır.,0.9997046
lemmatized_model_2.model,Suç işlemek amacıyla teşekkül kuran kişi cezalandırılır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9996395
lemmatized_model_2.model,Suç işlemek amacıyla teşekkül kuran kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.9996277
lemmatized_model_2.model,"Suç örgütü kuran, yöneten veya üye olan kişi cezalandırılır.",Suç işlemek amacıyla teşekkül kuran kişi cezalandırılır.,0.999611
lemmatized_model_2.model,"Suç örgütü kuran, yöneten veya üye olan kişi cezalandırılır.",İmar kirliliğine neden olan kişi cezalandırılır.,0.99957263
lemmatized_model_2.model,"Suç örgütü kuran, yöneten veya üye olan kişi cezalandırılır.","Azmettiren, asli fail gibi cezalandırılır.",0.9995597
lemmatized_model_2.model,Görev sırasında yetkisini aşan asker cezalandırılır.,Görevi sırasında rüşvet alan zabıta cezalandırılır.,0.9998724
lemmatized_model_2.model,Görev sırasında yetkisini aşan asker cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.9997735
lemmatized_model_2.model,Görev sırasında yetkisini aşan asker cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.99972856
lemmatized_model_2.model,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,Görevi kötüye kullanan zabıta cezalandırılır.,0.9998962
lemmatized_model_2.model,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.9998958
lemmatized_model_2.model,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,Kamu görevlisine görevinden dolayı direnme suçtur.,0.99960387
lemmatized_model_2.model,Görevle ilgili sırrı açıklayan memur cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.9998622
lemmatized_model_2.model,Görevle ilgili sırrı açıklayan memur cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.9997735
lemmatized_model_2.model,Görevle ilgili sırrı açıklayan memur cezalandırılır.,Görevi sırasında rüşvet alan zabıta cezalandırılır.,0.9997335
lemmatized_model_2.model,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,Görevli memura itaatsizlik eden kişi cezalandırılır.,0.9998719
lemmatized_model_2.model,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,Aile bireyine kötü muamele eden kişi cezalandırılır.,0.99971765
lemmatized_model_2.model,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.9997026
lemmatized_model_2.model,Taksirle insan yaralayan kişi cezalandırılır.,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,0.9997147
lemmatized_model_2.model,Taksirle insan yaralayan kişi cezalandırılır.,Kasten yangın çıkaran kişi cezalandırılır.,0.99961287
lemmatized_model_2.model,Taksirle insan yaralayan kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.9995874
lemmatized_model_2.model,Taksirle yaralama suçu kapsamında ceza uygulanır.,Kaçakçılık suçu kapsamında ceza uygulanır.,0.99984014
lemmatized_model_2.model,Taksirle yaralama suçu kapsamında ceza uygulanır.,Hırsızlık suçu için ceza uygulanır.,0.9996951
lemmatized_model_2.model,Taksirle yaralama suçu kapsamında ceza uygulanır.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.9996506
lemmatized_model_2.model,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,Taksirle insan yaralayan kişi cezalandırılır.,0.9997147
lemmatized_model_2.model,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.9997057
lemmatized_model_2.model,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.99957925
lemmatized_model_2.model,Taksirle ölüme neden olma suçu tanımlanır.,Resmî mührün bozulması suç olarak tanımlanır.,0.9991275
lemmatized_model_2.model,Taksirle ölüme neden olma suçu tanımlanır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.99908036
lemmatized_model_2.model,Taksirle ölüme neden olma suçu tanımlanır.,Çocuğun cinsel istismarı suç olarak tanımlanır.,0.9990717
lemmatized_model_2.model,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,Sahte mühür kullanan kişi cezalandırılır.,0.99976337
lemmatized_model_2.model,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,0.99963593
lemmatized_model_2.model,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,Sahte resmi evrak düzenleyen cezalandırılır.,0.999423
lemmatized_model_2.model,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,Sahte mühür kullanan kişi cezalandırılır.,0.9995909
lemmatized_model_2.model,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.99938744
lemmatized_model_2.model,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,Başkasının kimliğini kullanan kişi hakkında ceza verilir.,0.9993763
lemmatized_model_2.model,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,Genel ahlaka aykırı yayın yapan kişi cezalandırılır.,0.99981993
lemmatized_model_2.model,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.9998044
lemmatized_model_2.model,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.9997563
lemmatized_model_2.model,İmar kirliliğine neden olan kişi cezalandırılır.,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,0.9997057
lemmatized_model_2.model,İmar kirliliğine neden olan kişi cezalandırılır.,"Suç örgütü kuran, yöneten veya üye olan kişi cezalandırılır.",0.99957263
lemmatized_model_2.model,İmar kirliliğine neden olan kişi cezalandırılır.,Suç işlemek amacıyla teşekkül kuran kişi cezalandırılır.,0.99954873
lemmatized_model_2.model,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,Rüşveti kabul eden kamu görevlisi cezalandırılır.,0.99993944
lemmatized_model_2.model,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,0.9997299
lemmatized_model_2.model,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,0.99968946
lemmatized_model_2.model,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,0.9997299
lemmatized_model_2.model,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,Rüşveti kabul eden kamu görevlisi cezalandırılır.,0.99969256
lemmatized_model_2.model,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.9995947
lemmatized_model_2.model,Haksız yere gözaltı yapan kişi cezalandırılır.,Haksız yere tutuklama yapan kişi cezalandırılır.,0.99999076
lemmatized_model_2.model,Haksız yere gözaltı yapan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.99973446
lemmatized_model_2.model,Haksız yere gözaltı yapan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9997194
lemmatized_model_2.model,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,Bir kimsenin hürriyetinden yoksun bırakılması suçu işlendiğinde fail cezalandırılır.,0.9994495
lemmatized_model_2.model,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,0.9993566
lemmatized_model_2.model,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,Çalışma hürriyetinin ihlali suçtur.,0.9992973
lemmatized_model_2.model,Sahte mühür kullanan kişi cezalandırılır.,Resmî belgede sahtecilik yapan kişi cezalandırılır.,0.99976736
lemmatized_model_2.model,Sahte mühür kullanan kişi cezalandırılır.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.99976337
lemmatized_model_2.model,Sahte mühür kullanan kişi cezalandırılır.,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,0.9995909
lemmatized_model_2.model,Resmi mühürde sahtecilik suçu tanımlanmıştır.,Resmî mührün bozulması suç olarak tanımlanır.,0.99982023
lemmatized_model_2.model,Resmi mühürde sahtecilik suçu tanımlanmıştır.,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,0.9993352
lemmatized_model_2.model,Resmi mühürde sahtecilik suçu tanımlanmıştır.,Sahte resmi evrak düzenleyen cezalandırılır.,0.9990961
lemmatized_model_2.model,Görevi kötüye kullanan zabıta cezalandırılır.,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,0.9998962
lemmatized_model_2.model,Görevi kötüye kullanan zabıta cezalandırılır.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.99976766
lemmatized_model_2.model,Görevi kötüye kullanan zabıta cezalandırılır.,Görevi kötüye kullanma suçu kapsamındadır.,0.99956244
lemmatized_model_2.model,Görevi kötüye kullanma suçu kapsamındadır.,Görevi kötüye kullanan zabıta cezalandırılır.,0.99956244
lemmatized_model_2.model,Görevi kötüye kullanma suçu kapsamındadır.,Kamu görevlisine görevinden dolayı direnme suçtur.,0.9995545
lemmatized_model_2.model,Görevi kötüye kullanma suçu kapsamındadır.,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,0.9994686
lemmatized_model_2.model,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,0.99969274
lemmatized_model_2.model,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,Bir kimseye insan onuruyla bağdaşmayacak biçimde işkence eden kişi cezalandırılır.,0.99959534
lemmatized_model_2.model,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,Hileli davranışlarla bir kimseyi aldatarak kendisine veya başkasına yarar sağlayan kişi dolandırıcılık suçunu işlemiş olur.,0.9994958
lemmatized_model_2.model,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,"Suç delillerini yok eden, gizleyen veya değiştiren kişi cezalandırılır.",0.999578
lemmatized_model_2.model,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,0.9995646
lemmatized_model_2.model,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,"Zilyetliğinde bulunmayan malı, sahibinin rızası dışında almak suretiyle hırsızlık suçunu işleyen kişi cezalandırılır.",0.9995111
lemmatized_model_2.model,İhaleye fesat karıştıran kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.9997126
lemmatized_model_2.model,İhaleye fesat karıştıran kişi cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.99969023
lemmatized_model_2.model,İhaleye fesat karıştıran kişi cezalandırılır.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.99967194
lemmatized_model_2.model,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.99963987
lemmatized_model_2.model,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9995163
lemmatized_model_2.model,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.9994872
lemmatized_model_2.model,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,"Zilyetliğinde bulunmayan malı, sahibinin rızası dışında almak suretiyle hırsızlık suçunu işleyen kişi cezalandırılır.",0.9996906
lemmatized_model_2.model,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,"Suç delillerini yok eden, gizleyen veya değiştiren kişi cezalandırılır.",0.99967206
lemmatized_model_2.model,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,0.9995646
lemmatized_model_2.model,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,0.9997017
lemmatized_model_2.model,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,"Silahla tehdit, suçun nitelikli hali sayılır.",0.99967086
lemmatized_model_2.model,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,0.99944556
lemmatized_model_2.model,Aile bireyine kötü muamele eden kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.99971765
lemmatized_model_2.model,Aile bireyine kötü muamele eden kişi cezalandırılır.,Aile hukukundan doğan yükümlülükleri ihlal eden kişi cezalandırılır.,0.9996964
lemmatized_model_2.model,Aile bireyine kötü muamele eden kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.99965686
lemmatized_model_2.model,Aile içi kötü muamele suçu tanımlanır.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.9994603
lemmatized_model_2.model,Aile içi kötü muamele suçu tanımlanır.,Rüşvet suçu görevde olan herkes için geçerlidir.,0.99945134
lemmatized_model_2.model,Aile içi kötü muamele suçu tanımlanır.,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,0.9992231
lemmatized_model_2.model,Haksız menfaat sağlayan görevli cezalandırılır.,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,0.9999382
lemmatized_model_2.model,Haksız menfaat sağlayan görevli cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.9997219
lemmatized_model_2.model,Haksız menfaat sağlayan görevli cezalandırılır.,Haksız yere başkasının kimliğini kullanan kişi cezalandırılır.,0.9996298
lemmatized_model_2.model,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,Haksız menfaat sağlayan görevli cezalandırılır.,0.9999382
lemmatized_model_2.model,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.9997871
lemmatized_model_2.model,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.99976295
lemmatized_model_2.model,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.9997821
lemmatized_model_2.model,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.99976987
lemmatized_model_2.model,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,0.9997695
lemmatized_model_2.model,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.99963593
lemmatized_model_2.model,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,Görevi kötüye kullanma suçu kapsamındadır.,0.9994686
lemmatized_model_2.model,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,Sahte mühür kullanan kişi cezalandırılır.,0.9992394
lemmatized_model_2.model,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9998624
lemmatized_model_2.model,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.99977726
lemmatized_model_2.model,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.9997621
lemmatized_model_2.model,Toplu taşıma aracına zarar veren kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9997271
lemmatized_model_2.model,Toplu taşıma aracına zarar veren kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.99968886
lemmatized_model_2.model,Toplu taşıma aracına zarar veren kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.99968195
lemmatized_model_2.model,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,0.9999824
lemmatized_model_2.model,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.99942845
lemmatized_model_2.model,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,0.999375
lemmatized_model_2.model,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,0.9999824
lemmatized_model_2.model,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.99941397
lemmatized_model_2.model,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,0.9993374
lemmatized_model_2.model,Mahkeme kararını uygulamayan yönetici cezalandırılır.,Mahkeme kararına uymayan kişi cezalandırılır.,0.99984753
lemmatized_model_2.model,Mahkeme kararını uygulamayan yönetici cezalandırılır.,Mahkeme kararını tanımayan kişi cezalandırılır.,0.99984294
lemmatized_model_2.model,Mahkeme kararını uygulamayan yönetici cezalandırılır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.9993653
lemmatized_model_2.model,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,Yalan tanıklık eden kişi hakkında yargı işlemi yapılır.,0.9995769
lemmatized_model_2.model,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,Mahkeme kararını tanımayan kişi cezalandırılır.,0.99951273
lemmatized_model_2.model,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,Mahkeme kararına uymayan kişi cezalandırılır.,0.9995084
lemmatized_model_2.model,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,Aile hukukundan doğan yükümlülükleri ihlal eden kişi cezalandırılır.,0.99981195
lemmatized_model_2.model,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,Cezaevi firarı yapan mahkûm cezalandırılır.,0.99972963
lemmatized_model_2.model,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,0.9997111
lemmatized_model_2.model,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,Kaçan hükümlüye yardım eden kişi cezalandırılır.,0.99981725
lemmatized_model_2.model,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,Tutuklu veya hükümlünün kaçması suçu cezalandırılır.,0.9997402
lemmatized_model_2.model,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,0.999715
lemmatized_model_2.model,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.9998831
lemmatized_model_2.model,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,0.99977595
lemmatized_model_2.model,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,Gece işlenen suçlar daha ağır cezalandırılır.,0.9997622
lemmatized_model_2.model,"Silahla tehdit, suçun nitelikli hali sayılır.",Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,0.99967086
lemmatized_model_2.model,"Silahla tehdit, suçun nitelikli hali sayılır.",Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,0.9996054
lemmatized_model_2.model,"Silahla tehdit, suçun nitelikli hali sayılır.","Zilyetliğinde bulunmayan malı, sahibinin rızası dışında almak suretiyle hırsızlık suçunu işleyen kişi cezalandırılır.",0.9991734
lemmatized_model_2.model,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,0.9997017
lemmatized_model_2.model,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,"Silahla tehdit, suçun nitelikli hali sayılır.",0.9996054
lemmatized_model_2.model,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,Kamu görevlisine direnme suçunu işleyen kişi cezalandırılır.,0.9995993
lemmatized_model_2.model,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.9996077
lemmatized_model_2.model,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.99955475
lemmatized_model_2.model,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,0.99954724
lemmatized_model_2.model,Görevli memura itaatsizlik eden kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.9998719
lemmatized_model_2.model,Görevli memura itaatsizlik eden kişi cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.9997767
lemmatized_model_2.model,Görevli memura itaatsizlik eden kişi cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.99970275
