model,cümle_1,cümle_2,benzerlik_skoru
lemmatized_model_4.model,Halkı isyana teşvik eden kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.99955314
lemmatized_model_4.model,Halkı isyana teşvik eden kişi cezalandırılır.,Düşman devlete casusluk yapan kişi cezalandırılır.,0.99952465
lemmatized_model_4.model,Halkı silahlı isyana tahrik eden kişi ağır cezalandırılır.,Halkı isyana teşvik eden kişi cezalandırılır.,0.9998048
lemmatized_model_4.model,Halkı silahlı isyana tahrik eden kişi ağır cezalandırılır.,Halkı kin ve düşmanlığa tahrik eden kişiye ceza verilir.,0.9997918
lemmatized_model_4.model,Halkı silahlı isyana tahrik eden kişi ağır cezalandırılır.,Suç işlemeye alenen tahrik eden kişi cezalandırılır.,0.99957705
lemmatized_model_4.model,Özel hayatın gizliliğini ihlal eden kişi hakkında ceza verilir.,Özel hayatın gizliliğini ihlal eden kişi cezalandırılır.,0.99962467
lemmatized_model_4.model,Özel hayatın gizliliğini ihlal eden kişi hakkında ceza verilir.,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,0.9991667
lemmatized_model_4.model,Özel hayatın gizliliğini ihlal eden kişi hakkında ceza verilir.,Aile hukukundan doğan yükümlülükleri ihlal eden kişi cezalandırılır.,0.99909633
lemmatized_model_4.model,Özel hayatın gizliliğini ihlal eden kişi cezalandırılır.,Özel hayatın gizliliğini ihlal eden kişi hakkında ceza verilir.,0.99962467
lemmatized_model_4.model,Özel hayatın gizliliğini ihlal eden kişi cezalandırılır.,Aile hukukundan doğan yükümlülükleri ihlal eden kişi cezalandırılır.,0.99921805
lemmatized_model_4.model,Özel hayatın gizliliğini ihlal eden kişi cezalandırılır.,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,0.99915683
lemmatized_model_4.model,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.9996929
lemmatized_model_4.model,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.9996862
lemmatized_model_4.model,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,Rüşveti kabul eden kamu görevlisi cezalandırılır.,0.99967515
lemmatized_model_4.model,Kamu görevlisine görevinden dolayı direnme suçtur.,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,0.99953234
lemmatized_model_4.model,Kamu görevlisine görevinden dolayı direnme suçtur.,Görevi kötüye kullanan zabıta cezalandırılır.,0.9994652
lemmatized_model_4.model,Kamu görevlisine görevinden dolayı direnme suçtur.,Görevi kötüye kullanma suçu kapsamındadır.,0.99946487
lemmatized_model_4.model,Yargılamayı etkilemek amacıyla delil uyduran kişi cezalandırılır.,Suç delillerini gizleyen kişi cezalandırılır.,0.9995982
lemmatized_model_4.model,Yargılamayı etkilemek amacıyla delil uyduran kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.9995574
lemmatized_model_4.model,Yargılamayı etkilemek amacıyla delil uyduran kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.9995189
lemmatized_model_4.model,Yargı görevini yapanı etkilemeye teşebbüs eden kişi cezalandırılır.,Yargı görevi yapanı etkilemeye teşebbüs eden kişiye ceza verilir.,0.99961805
lemmatized_model_4.model,Yargı görevini yapanı etkilemeye teşebbüs eden kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.99929595
lemmatized_model_4.model,Yargı görevini yapanı etkilemeye teşebbüs eden kişi cezalandırılır.,Cezaevi firarı yapan mahkûm cezalandırılır.,0.9992893
lemmatized_model_4.model,Kasten yangın çıkaran kişi cezalandırılır.,Bir kişiye hakaret eden fail cezalandırılır.,0.99972576
lemmatized_model_4.model,Kasten yangın çıkaran kişi cezalandırılır.,Bir kimseye insan onuruyla bağdaşmayacak biçimde işkence eden kişi cezalandırılır.,0.9996031
lemmatized_model_4.model,Kasten yangın çıkaran kişi cezalandırılır.,Gasp eden kişi ağır cezalandırılır.,0.9995338
lemmatized_model_4.model,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,0.9995733
lemmatized_model_4.model,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,Kasten yangın çıkaran kişi cezalandırılır.,0.99946845
lemmatized_model_4.model,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,Genel ahlaka aykırı yayın yapan kişi cezalandırılır.,0.99931216
lemmatized_model_4.model,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,Hayvanı tehlikeli biçimde serbest bırakma suçu tanımlanmıştır.,0.99952495
lemmatized_model_4.model,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,0.99934953
lemmatized_model_4.model,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,Tehlikeli maddeyi izinsiz bulunduran kişi cezalandırılır.,0.99903816
lemmatized_model_4.model,Hayvanı tehlikeli biçimde serbest bırakma suçu tanımlanmıştır.,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,0.99952495
lemmatized_model_4.model,Hayvanı tehlikeli biçimde serbest bırakma suçu tanımlanmıştır.,Tehlikeli maddeleri izinsiz bulundurma suçu cezalandırılır.,0.99892396
lemmatized_model_4.model,Hayvanı tehlikeli biçimde serbest bırakma suçu tanımlanmıştır.,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,0.99860466
lemmatized_model_4.model,Suç işlemek amacıyla teşekkül kuran kişi cezalandırılır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.99962574
lemmatized_model_4.model,Suç işlemek amacıyla teşekkül kuran kişi cezalandırılır.,Suç delillerini gizleyen kişi cezalandırılır.,0.9995815
lemmatized_model_4.model,Suç işlemek amacıyla teşekkül kuran kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.9995637
lemmatized_model_4.model,"Suç örgütü kuran, yöneten veya üye olan kişi cezalandırılır.",İmar kirliliğine neden olan kişi cezalandırılır.,0.99951977
lemmatized_model_4.model,"Suç örgütü kuran, yöneten veya üye olan kişi cezalandırılır.",Suç işlemek amacıyla teşekkül kuran kişi cezalandırılır.,0.9994942
lemmatized_model_4.model,"Suç örgütü kuran, yöneten veya üye olan kişi cezalandırılır.",Cinsel saldırı fiili cezalandırılır.,0.99948204
lemmatized_model_4.model,Görev sırasında yetkisini aşan asker cezalandırılır.,Görevi sırasında rüşvet alan zabıta cezalandırılır.,0.9998692
lemmatized_model_4.model,Görev sırasında yetkisini aşan asker cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.99976873
lemmatized_model_4.model,Görev sırasında yetkisini aşan asker cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.9997075
lemmatized_model_4.model,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.9998773
lemmatized_model_4.model,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,Görevi kötüye kullanan zabıta cezalandırılır.,0.9998734
lemmatized_model_4.model,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,Kamu görevlisine görevinden dolayı direnme suçtur.,0.99953234
lemmatized_model_4.model,Görevle ilgili sırrı açıklayan memur cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.99986464
lemmatized_model_4.model,Görevle ilgili sırrı açıklayan memur cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.99976873
lemmatized_model_4.model,Görevle ilgili sırrı açıklayan memur cezalandırılır.,Görevi sırasında rüşvet alan zabıta cezalandırılır.,0.9997239
lemmatized_model_4.model,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,Görevli memura itaatsizlik eden kişi cezalandırılır.,0.9998824
lemmatized_model_4.model,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,Aile bireyine kötü muamele eden kişi cezalandırılır.,0.9996675
lemmatized_model_4.model,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.9996614
lemmatized_model_4.model,Taksirle insan yaralayan kişi cezalandırılır.,Zorla çalıştırma suçu işleyen kişi cezalandırılır.,0.99954987
lemmatized_model_4.model,Taksirle insan yaralayan kişi cezalandırılır.,Kasten yangın çıkaran kişi cezalandırılır.,0.99951404
lemmatized_model_4.model,Taksirle insan yaralayan kişi cezalandırılır.,Suç işlemeye alenen tahrik eden kişi cezalandırılır.,0.99949855
lemmatized_model_4.model,Taksirle yaralama suçu kapsamında ceza uygulanır.,Kaçakçılık suçu kapsamında ceza uygulanır.,0.99971515
lemmatized_model_4.model,Taksirle yaralama suçu kapsamında ceza uygulanır.,Hırsızlık suçu için ceza uygulanır.,0.9995831
lemmatized_model_4.model,Taksirle yaralama suçu kapsamında ceza uygulanır.,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,0.99954456
lemmatized_model_4.model,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.9996314
lemmatized_model_4.model,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.9995491
lemmatized_model_4.model,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,İhaleye fesat karıştıran kişi cezalandırılır.,0.99945074
lemmatized_model_4.model,Taksirle ölüme neden olma suçu tanımlanır.,Çocuğun cinsel istismarı suç olarak tanımlanır.,0.999062
lemmatized_model_4.model,Taksirle ölüme neden olma suçu tanımlanır.,Resmî mührün bozulması suç olarak tanımlanır.,0.9990134
lemmatized_model_4.model,Taksirle ölüme neden olma suçu tanımlanır.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.99882275
lemmatized_model_4.model,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,Sahte mühür kullanan kişi cezalandırılır.,0.99966854
lemmatized_model_4.model,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,0.9994686
lemmatized_model_4.model,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,Sahte resmi evrak düzenleyen cezalandırılır.,0.99934465
lemmatized_model_4.model,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,Sahte mühür kullanan kişi cezalandırılır.,0.99953157
lemmatized_model_4.model,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,Resmî belgede sahtecilik yapan kişi cezalandırılır.,0.9992767
lemmatized_model_4.model,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.99923986
lemmatized_model_4.model,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.999786
lemmatized_model_4.model,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,Genel ahlaka aykırı yayın yapan kişi cezalandırılır.,0.9997587
lemmatized_model_4.model,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.99969655
lemmatized_model_4.model,İmar kirliliğine neden olan kişi cezalandırılır.,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,0.9996314
lemmatized_model_4.model,İmar kirliliğine neden olan kişi cezalandırılır.,"Suç örgütü kuran, yöneten veya üye olan kişi cezalandırılır.",0.99951977
lemmatized_model_4.model,İmar kirliliğine neden olan kişi cezalandırılır.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.9994897
lemmatized_model_4.model,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,Rüşveti kabul eden kamu görevlisi cezalandırılır.,0.9999376
lemmatized_model_4.model,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,Görevli memurun görevini yapmasını engelleyen kişi cezalandırılır.,0.9996576
lemmatized_model_4.model,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,0.99963033
lemmatized_model_4.model,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,0.99963033
lemmatized_model_4.model,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,Rüşveti kabul eden kamu görevlisi cezalandırılır.,0.9996011
lemmatized_model_4.model,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.99947643
lemmatized_model_4.model,Haksız yere gözaltı yapan kişi cezalandırılır.,Haksız yere tutuklama yapan kişi cezalandırılır.,0.99999213
lemmatized_model_4.model,Haksız yere gözaltı yapan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9996717
lemmatized_model_4.model,Haksız yere gözaltı yapan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.9996424
lemmatized_model_4.model,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,0.999306
lemmatized_model_4.model,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,0.9992474
lemmatized_model_4.model,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,Bir kimsenin hürriyetinden yoksun bırakılması suçu işlendiğinde fail cezalandırılır.,0.9991647
lemmatized_model_4.model,Sahte mühür kullanan kişi cezalandırılır.,Resmî belgede sahtecilik yapan kişi cezalandırılır.,0.9997359
lemmatized_model_4.model,Sahte mühür kullanan kişi cezalandırılır.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.99966854
lemmatized_model_4.model,Sahte mühür kullanan kişi cezalandırılır.,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,0.99953157
lemmatized_model_4.model,Resmi mühürde sahtecilik suçu tanımlanmıştır.,Resmî mührün bozulması suç olarak tanımlanır.,0.9998115
lemmatized_model_4.model,Resmi mühürde sahtecilik suçu tanımlanmıştır.,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,0.99895126
lemmatized_model_4.model,Resmi mühürde sahtecilik suçu tanımlanmıştır.,Sahte resmi evrak düzenleyen cezalandırılır.,0.9987948
lemmatized_model_4.model,Görevi kötüye kullanan zabıta cezalandırılır.,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,0.9998734
lemmatized_model_4.model,Görevi kötüye kullanan zabıta cezalandırılır.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.9996897
lemmatized_model_4.model,Görevi kötüye kullanan zabıta cezalandırılır.,Görevi kötüye kullanma suçu kapsamındadır.,0.999502
lemmatized_model_4.model,Görevi kötüye kullanma suçu kapsamındadır.,Görevi kötüye kullanan zabıta cezalandırılır.,0.999502
lemmatized_model_4.model,Görevi kötüye kullanma suçu kapsamındadır.,Kamu görevlisine görevinden dolayı direnme suçtur.,0.99946487
lemmatized_model_4.model,Görevi kötüye kullanma suçu kapsamındadır.,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,0.99935865
lemmatized_model_4.model,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,0.9995733
lemmatized_model_4.model,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,0.99934953
lemmatized_model_4.model,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,0.9992474
lemmatized_model_4.model,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,0.99936
lemmatized_model_4.model,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,"Suç delillerini yok eden, gizleyen veya değiştiren kişi cezalandırılır.",0.9993001
lemmatized_model_4.model,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.99918467
lemmatized_model_4.model,İhaleye fesat karıştıran kişi cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.99965405
lemmatized_model_4.model,İhaleye fesat karıştıran kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.99965006
lemmatized_model_4.model,İhaleye fesat karıştıran kişi cezalandırılır.,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,0.99963874
lemmatized_model_4.model,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.99956214
lemmatized_model_4.model,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.999411
lemmatized_model_4.model,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9993893
lemmatized_model_4.model,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,"Zilyetliğinde bulunmayan malı, sahibinin rızası dışında almak suretiyle hırsızlık suçunu işleyen kişi cezalandırılır.",0.9995801
lemmatized_model_4.model,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,"Suç delillerini yok eden, gizleyen veya değiştiren kişi cezalandırılır.",0.9995725
lemmatized_model_4.model,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,Suç delillerini gizleyen kişi cezalandırılır.,0.99947625
lemmatized_model_4.model,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,"Silahla tehdit, suçun nitelikli hali sayılır.",0.9996345
lemmatized_model_4.model,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,0.99947333
lemmatized_model_4.model,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,0.9991475
lemmatized_model_4.model,Aile bireyine kötü muamele eden kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.9996675
lemmatized_model_4.model,Aile bireyine kötü muamele eden kişi cezalandırılır.,Aile hukukundan doğan yükümlülükleri ihlal eden kişi cezalandırılır.,0.99964446
lemmatized_model_4.model,Aile bireyine kötü muamele eden kişi cezalandırılır.,Görevli memura itaatsizlik eden kişi cezalandırılır.,0.99957675
lemmatized_model_4.model,Aile içi kötü muamele suçu tanımlanır.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.99928963
lemmatized_model_4.model,Aile içi kötü muamele suçu tanımlanır.,Rüşvet suçu görevde olan herkes için geçerlidir.,0.9992519
lemmatized_model_4.model,Aile içi kötü muamele suçu tanımlanır.,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,0.99896324
lemmatized_model_4.model,Haksız menfaat sağlayan görevli cezalandırılır.,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,0.99989927
lemmatized_model_4.model,Haksız menfaat sağlayan görevli cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.99971074
lemmatized_model_4.model,Haksız menfaat sağlayan görevli cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.9996035
lemmatized_model_4.model,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,Haksız menfaat sağlayan görevli cezalandırılır.,0.99989927
lemmatized_model_4.model,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.9997589
lemmatized_model_4.model,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.9997559
lemmatized_model_4.model,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.9997679
lemmatized_model_4.model,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.999754
lemmatized_model_4.model,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,0.999737
lemmatized_model_4.model,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.9994686
lemmatized_model_4.model,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,Görevi kötüye kullanma suçu kapsamındadır.,0.99935865
lemmatized_model_4.model,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,Görevi kötüye kullanan zabıta cezalandırılır.,0.99897444
lemmatized_model_4.model,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9998154
lemmatized_model_4.model,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.99971986
lemmatized_model_4.model,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.9997168
lemmatized_model_4.model,Toplu taşıma aracına zarar veren kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9996756
lemmatized_model_4.model,Toplu taşıma aracına zarar veren kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.9996551
lemmatized_model_4.model,Toplu taşıma aracına zarar veren kişi cezalandırılır.,Rüşvet alan ve veren kişi cezalandırılır.,0.9996545
lemmatized_model_4.model,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,0.9999745
lemmatized_model_4.model,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.9993846
lemmatized_model_4.model,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,0.9993171
lemmatized_model_4.model,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,0.9999745
lemmatized_model_4.model,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.9993622
lemmatized_model_4.model,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,0.99925536
lemmatized_model_4.model,Mahkeme kararını uygulamayan yönetici cezalandırılır.,Mahkeme kararına uymayan kişi cezalandırılır.,0.9997206
lemmatized_model_4.model,Mahkeme kararını uygulamayan yönetici cezalandırılır.,Mahkeme kararını tanımayan kişi cezalandırılır.,0.9997099
lemmatized_model_4.model,Mahkeme kararını uygulamayan yönetici cezalandırılır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.9992071
lemmatized_model_4.model,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,Yalan tanıklık eden kişi hakkında yargı işlemi yapılır.,0.99961257
lemmatized_model_4.model,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,Mahkeme kararına uymayan kişi cezalandırılır.,0.99935067
lemmatized_model_4.model,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,Mahkeme kararını tanımayan kişi cezalandırılır.,0.99934626
lemmatized_model_4.model,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,Aile hukukundan doğan yükümlülükleri ihlal eden kişi cezalandırılır.,0.9997624
lemmatized_model_4.model,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,Cezaevi firarı yapan mahkûm cezalandırılır.,0.9996679
lemmatized_model_4.model,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,0.99965745
lemmatized_model_4.model,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,Kaçan hükümlüye yardım eden kişi cezalandırılır.,0.99981344
lemmatized_model_4.model,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,0.9996987
lemmatized_model_4.model,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,Tutuklu veya hükümlünün kaçması suçu cezalandırılır.,0.999681
lemmatized_model_4.model,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.99983263
lemmatized_model_4.model,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,Gece işlenen suçlar daha ağır cezalandırılır.,0.9997619
lemmatized_model_4.model,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,Hırsızlık suçu için ceza uygulanır.,0.9996008
lemmatized_model_4.model,"Silahla tehdit, suçun nitelikli hali sayılır.",Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,0.9996345
lemmatized_model_4.model,"Silahla tehdit, suçun nitelikli hali sayılır.",Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,0.9993298
lemmatized_model_4.model,"Silahla tehdit, suçun nitelikli hali sayılır.",Nitelikli hırsızlık kapsamında ceza uygulanır.,0.998776
lemmatized_model_4.model,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,Görevli memura karşı tehdit suçu işlenirse ceza verilir.,0.99959797
lemmatized_model_4.model,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,0.99947333
lemmatized_model_4.model,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,Nitelikli hırsızlık kapsamında ceza uygulanır.,0.9994282
lemmatized_model_4.model,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.99954456
lemmatized_model_4.model,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.99944633
lemmatized_model_4.model,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,Yaralamanın ölüme neden olması durumunda ceza artırılır.,0.99935025
lemmatized_model_4.model,Görevli memura itaatsizlik eden kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.9998824
lemmatized_model_4.model,Görevli memura itaatsizlik eden kişi cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.9996804
lemmatized_model_4.model,Görevli memura itaatsizlik eden kişi cezalandırılır.,Memura rüşvet veren kişi yargılanır.,0.9996371
lemmatized_model_4.model,Görevli memura karşı koyan kişi cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.99986464
lemmatized_model_4.model,Görevli memura karşı koyan kişi cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.9997075
